from_type;from_id;from_name;line_id;line_name;to_type;to_id;to_name;position_average;position;position_max;equipment_type
stop_point;21980;Sèvres - Babylone;C01382;12;access_point;50148444;41 boulevard Raspail;Avant;1;5;
stop_point;463260;Porte de Vanves;C01383;13;access_point;50148475;2 boulevard Brune;Arrière;5;5;
stop_point;462972;Gare Saint-Lazare;C01384;14;access_point;50148490;Galeries marchandes - Gare Saint-Lazare;Milieu;4;8;Ascenseur
stop_point;462972;Gare Saint-Lazare;C01384;14;access_point;50148491;2 rue d'Amsterdam;Milieu;4;8;Ascenseur
stop_point;21964;Gare Saint-Lazare;C01382;12;access_point;50148491;2 rue d'Amsterdam;Avant;1;5;
stop_point;462972;Gare Saint-Lazare;C01384;14;access_point;50148491;2 rue d'Amsterdam;Avant;2;8;
stop_point;21963;Gare Saint-Lazare;C01373;3;access_point;50148492;11-13 place du Havre;Avant;2;5;
stop_point;462970;Gare Saint-Lazare;C01383;13;access_point;50148492;11-13 place du Havre;Arrière;4;5;Escalator
stop_point;462972;Gare Saint-Lazare;C01384;14;access_point;50148492;11-13 place du Havre;Milieu;4;8;Ascenseur
stop_point;463066;Liège;C01383;13;access_point;50148495;Terre-plein face au 21 rue de Liège;Avant;1;5;
stop_point;462952;Guy Môquet;C01383;13;access_point;50148498;2 rue de la Jonquière;Avant;1;5;
stop_point;22244;Garibaldi;C01383;13;access_point;50148503;Avenue Gabriel Péri;Avant;1;5;
stop_point;480541;Porte de Clichy;C01384;14;access_point;50148514;2 avenue de la Porte de Clichy;Avant;3;8;Escalator
stop_point;462953;Gabriel Péri;C01383;13;access_point;50148521;56 avenue Gabriel Péri;Milieu;3;5;
stop_point;22094;Charles de Gaulle - Etoile;C01372;2;access_point;50148549;2 avenue de la Grande Armée;Avant;1;5;
stop_point;22095;Charles de Gaulle - Etoile;C01376;6;access_point;50148551;Avenue Foch;Avant;1;5;
stop_point;22094;Charles de Gaulle - Etoile;C01372;2;access_point;50148553;6 avenue Carnot;Avant;2;5;Escalator
stop_point;463060;Châtelet;C01377;7;access_point;50148652;Place Marguerite de Navarre;Arrière;5;5;
stop_point;21959;Châtelet;C01384;14;access_point;50148652;Place Marguerite de Navarre;Milieu;5;8;
stop_point;21938;Pont de Sèvres;C01379;9;access_point;50148659;Avenue du Général Leclerc;Arrière;5;5;
stop_point;21963;Gare Saint-Lazare;C01373;3;access_point;50148663;14 rue du Havre;Avant;1;5;
stop_point;22214;École Vétérinaire de Maisons-Alfort;C01378;8;access_point;50148693;17 avenue du General Leclerc;Arrière;4;5;
stop_point;22087;Châtelet;C01371;1;access_point;50148697;Théâtre du Châtelet;Avant;2;6;
stop_point;462961;République;C01375;5;access_point;50148720;9 boulevard Saint-Martin;Milieu;3;5;
stop_point;463207;Les Agnettes;C01383;13;access_point;50148726;Angle rue Dupont et rue Pierre de Coubertin;Milieu;3;5;Ascenseur
stop_point;463109;Asnières - Gennevilliers Les Courtilles;C01383;13;access_point;50148728;20, rue la redoute;Arrière;5;5;
stop_point;463082;Front Populaire;C01382;12;access_point;50148735;Place du Front Populaire;Avant;2;5;Escalator
stop_point;463222;Mairie de Montrouge;C01374;4;access_point;50148738;Parvis de l'église Saint-jacques;Avant;1;6;Ascenseur
stop_point;26602;Mairie de Montrouge;C01374;4;access_point;50148738;Parvis de l'église Saint-jacques;Arrière;6;6;Ascenseur
stop_point;26602;Mairie de Montrouge;C01374;4;access_point;50148740;Place Emile Cresp;Arrière;6;6;
stop_point;22153;Château d'Eau;C01374;4;access_point;50148765;Boulevard de Strasbourg;Milieu;4;6;
stop_point;463178;Église de Pantin;C01375;5;access_point;50148774;Rue Charles Auffrey;Arrière;5;5;
stop_point;24680;Jaurès;C01387;7B;access_point;50148785;Boulevard de la Villette;Arrière;3;3;
stop_point;463193;La Défense;C01371;1;access_point;50148846;Avenue Albert Gleizes;Arrière;6;6;
stop_point;463302;Saint-Denis - Université;C01383;13;access_point;50148862;Gare Routière;Avant;1;5;
stop_point;463208;Les Halles;C01374;4;access_point;50148871;Porte Saint-Eustache;Arrière;6;6;Escalator
stop_point;463208;Les Halles;C01374;4;access_point;50148873;Porte du Louvre;Arrière;6;6;Escalator
stop_point;463165;Cour Saint-Emilion;C01384;14;access_point;50148878;Passage Saint-EMilion;Milieu;5;8;Escalator
stop_point;480531;Porte de Clichy;C01384;14;access_point;50148894;av du Cimetière des Batignolles;Avant;1;8;Escalator
stop_point;480541;Porte de Clichy;C01384;14;access_point;50148896;Bd Berthier;Milieu;5;8;
stop_point;463112;Bibliothèque François Mitterrand;C01384;14;access_point;50148909;Bibliothèque François Mitterrand;Avant;2;8;Escalator
stop_point;483279;Bagneux - Lucie Aubrac;C01374;4;access_point;50149177;av. Henri Barbusse Bagneux;Arrière;6;6;Escalator
stop_point;483314;Bagneux - Lucie Aubrac;C01374;4;access_point;50149177;av. Henri Barbusse Bagneux;Avant;1;6;Escalator
stop_point;490762;Serge Gainsbourg;C01381;11;access_point;50149887;bd du Gén. Leclerc;Arrière;5;5;Ascenseur
stop_point;490762;Serge Gainsbourg;C01381;11;access_point;50149887;bd du Gén. Leclerc;Arrière;5;5;Escalier
stop_point;490788;Romainville - Carnot;C01381;11;access_point;50149888;place Carnot;Avant;2;5;Escalator
stop_point;490789;Montreuil - Hôpital;C01381;11;access_point;50149892;bd de la Boissière;Arrière;5;5;Escalier
stop_point;490768;La Dhuys;C01381;11;access_point;50149894;r. Lucien Piron;Arrière;4;5;Escalier
stop_point;490768;La Dhuys;C01381;11;access_point;50149895;bd de la Boissière;Avant;2;5;Escalator
stop_point;490841;Maison Blanche;C01384;14;access_point;50149931;r. de la Vistule;Arrière;6;8;Escalator
stop_point;490841;Maison Blanche;C01384;14;access_point;50149932;r. Bourgon;Arrière;7;8;Escalier
stop_point;490848;Maison Blanche;C01384;14;access_point;50149932;r. Bourgon;Arrière;7;8;Escalator
stop_point;490841;Maison Blanche;C01384;14;access_point;50149932;r. Bourgon;Arrière;6;8;Escalier
stop_point;490848;Maison Blanche;C01384;14;access_point;50149932;r. Bourgon;Avant;2;8;Escalier
stop_point;490908;Aéroport dOrly (Terminaux 1-2-3);C01384;14;access_point;50149982;Orly 4 - T7 - Cur d'Orly;Arrière;6;8;Escalator
stop_point;490794;Saint-Denis - Pleyel;C01384;14;access_point;50149983;19 rue Pleyel;Avant;2;8;Escalator
stop_point;490794;Saint-Denis - Pleyel;C01384;14;access_point;50149984;23 rue Pleyel;Arrière;6;8;Ascenseur
stop_point;490766;Montreuil - Hôpital;C01381;11;access_point;50210358;bd de la Boissière;Avant;1;5;Escalier
stop_point;490908;Aéroport dOrly (Terminaux 1-2-3);C01384;14;access_point;50210360;Orly 1-2-3;Avant;2;8;Ascenseur
stop_point;473923;Charles de Gaulle - Etoile;C01742;A;stop_point;22095;Charles de Gaulle-Etoile;Avant;4;10;
stop_point;473937;La Défense;C01742;A;stop_point;22101;La Défense (Grande Arche);Arrière;8;10;Ascenseur
stop_point;473934;La Défense;C01742;A;stop_point;22101;La Défense (Grande Arche);Avant;4;10;
stop_point;473935;La Défense;C01742;A;stop_point;22101;La Défense (Grande Arche);Arrière;8;10;Ascenseur
stop_point;472757;Gare du Nord;C01743;B;stop_point;22119;La Chapelle;Milieu;4;8;
stop_point;473922;Charles de Gaulle - Etoile;C01742;A;stop_point;463013;Charles de Gaulle-Etoile;Avant;4;10;
stop_point;473993;Châtelet les Halles;C01374;4;stop_point;463159;Châtelet;Milieu;4;6;
stop_point;472757;Gare du Nord;C01743;B;access_point;50147781;8 boulevard de Denain;Milieu;4;8;
stop_point;474017;Saint-Germain-en-Laye;C01742;A;access_point;50148526;3 rue de la Surintendance;Avant;4;10;
stop_point;474016;Saint-Germain-en-Laye;C01742;A;access_point;50148526;3 rue de la Surintendance;Avant;4;10;
stop_point;474023;Rueil-Malmaison;C01742;A;access_point;50148538;Avenue Colmar;Avant;1;10;
stop_point;474020;Rueil-Malmaison;C01742;A;access_point;50148539;Gare routière;Avant;1;10;
stop_point;473951;Joinville-le-Pont;C01742;A;access_point;50148574;Avenue Jean Jaurès;Avant;1;10;
stop_point;473900;Le Parc de Saint-Maur;C01742;A;access_point;50148579;Place de la Louvière;Avant;4;10;
stop_point;474033;Noisy-le-Grand - Mont d'Est;C01742;A;access_point;50148596;4 Avenue du Pavé Neuf;Arrière;8;10;
stop_point;473933;Lognes;C01742;A;access_point;50148601;Johan Scarron (rue, quartier du Mandinet Lognes);Arrière;8;10;
stop_point;474008;Torcy;C01742;A;access_point;50148602;Route de Croissy;Avant;4;10;
stop_point;473961;Bussy-Saint-Georges;C01742;A;access_point;50148683;Boulevard Pierre Mendes France;Avant;4;10;
stop_point;473898;Le Guichet;C01743;B;access_point;50148793;Rue du Pont de Pierre;Avant;1;8;
stop_point;474031;Palaiseau - Villebon;C01743;B;access_point;50148809;Boulevard de Lozère;Avant;1;8;
stop_point;474005;Torcy;C01742;A;access_point;50148832;Rue Léon Blum;Avant;4;10;
stop_point;473975;Bures-sur-Yvette;C01743;B;access_point;50148841;Impasse de la Station;Arrière;8;8;
stop_point;473915;Saint-Michel Notre-Dame;C01743;B;access_point;50148849;Rue Xavier Privas;Milieu;4;8;Ascenseur
stop_point;473960;Bussy-Saint-Georges;C01742;A;access_point;50149008;Rue Aristide Maillol;Arrière;8;10;
stop_point;21925;Oberkampf;C01379;9;stop_point;21905;Oberkampf;Avant;1;5;
stop_point;463194;La Motte-Picquet - Grenelle;C01376;6;stop_point;21969;La Motte-Picquet-Grenelle;Arrière;5;5;
stop_point;22149;Gare du Nord;C01374;4;stop_point;22007;Gare du Nord;Milieu;3;6;
stop_point;22143;Gare Montparnasse;C01374;4;stop_point;22038;Montparnasse-Bienvenue;Arrière;6;6;
stop_point;22364;Châtelet;C01377;7;stop_point;22087;Châtelet;Avant;1;5;
stop_point;463019;Bastille;C01371;1;stop_point;22097;Bastille;Milieu;3;6;
stop_point;22185;Invalides;C01383;13;stop_point;22193;Invalides;Milieu;3;5;
stop_point;463133;Bonne Nouvelle;C01379;9;stop_point;22198;Bonne Nouvelle;Arrière;5;5;
stop_point;22087;Châtelet;C01371;1;stop_point;22364;Châtelet;Avant;1;6;
stop_point;463003;Place d'Italie;C01376;6;stop_point;22365;Place d'Italie;Milieu;3;5;
stop_point;21952;Jaurès;C01375;5;stop_point;24680;Jaurès;Arrière;5;5;
stop_point;21902;République;C01373;3;stop_point;462960;République;Arrière;5;5;
stop_point;463019;Bastille;C01371;1;stop_point;463000;Bastille;Milieu;3;6;
stop_point;463018;Bastille;C01375;5;stop_point;463000;Bastille;Avant;1;5;
stop_point;21959;Châtelet;C01384;14;stop_point;463060;Châtelet;Avant;3;8;
stop_point;21968;Jussieu;C01380;10;stop_point;463078;Jussieu;Milieu;3;5;
stop_point;21998;Belleville;C01381;11;stop_point;463111;Belleville;Avant;1;5;
stop_point;22162;La Motte-Picquet - Grenelle;C01376;6;stop_point;463201;La Motte-Picquet-Grenelle;Arrière;5;5;
stop_point;21947;Porte des Lilas;C01386;3B;stop_point;463263;Porte des Lilas;Avant;1;3;
stop_point;463182;Gare du Nord;C01375;5;stop_point;472111;Paris Gare du Nord;Avant;1;5;
stop_point;463221;Mairie de Montreuil;C01379;9;access_point;50148343;1 Boulevard Rouget de Lisle;Avant;1;5;
stop_point;463024;Gare d'Austerlitz;C01380;10;access_point;50148348;SNCF/RER C grandes lignes et banlieue;Avant;1;5;
stop_point;21975;Maubert - Mutualité;C01380;10;access_point;50148357;62 boulevard Saint-Germain;Avant;1;5;
stop_point;462959;Vaneau;C01380;10;access_point;50148361;97 rue de Sèvres;Avant;1;5;
stop_point;463202;La Motte-Picquet - Grenelle;C01380;10;access_point;50148368;67 avenue de la Motte-Picquet;Arrière;5;5;
stop_point;463122;Arts et Métiers;C01373;3;access_point;50148403;Rue Conté;Avant;1;5;
stop_point;462968;Rennes;C01382;12;access_point;50148441;Terre-plein face au 78 boulevard Raspail;Arrière;5;5;
stop_point;22060;Assemblée Nationale;C01382;12;access_point;50148451;233 boulevard Saint-Germain;Avant;1;5;
stop_point;463304;Saint-Georges;C01382;12;access_point;50148458;27 Place Saint-Georges;Avant;1;5;
stop_point;463229;Pernety;C01383;13;access_point;50148481;72 rue Raymond Losserand;Avant;1;5;
stop_point;21962;Gare Saint-Lazare;C01384;14;access_point;50148489;Galeries marchandes - Gare Saint-Lazare;Avant;3;8;
stop_point;22241;Saint-Denis - Porte de Paris;C01383;13;access_point;50148510;1 Rue Danielle Casanova;Avant;1;5;
stop_point;22241;Saint-Denis - Porte de Paris;C01383;13;access_point;50148511;Musée d'Art et d'Histoire;Avant;1;5;
stop_point;463301;Saint-Denis - Porte de Paris;C01383;13;access_point;50148511;Musée d'Art et d'Histoire;Arrière;4;5;
stop_point;22241;Saint-Denis - Porte de Paris;C01383;13;access_point;50148511;Musée d'Art et d'Histoire;Arrière;4;5;
stop_point;22086;Charles de Gaulle - Etoile;C01371;1;access_point;50148551;Avenue Foch;Arrière;5;6;
stop_point;463263;Porte des Lilas;C01381;11;access_point;50148657;Rue de Belleville;Avant;1;5;
stop_point;463019;Bastille;C01371;1;access_point;50148660;Port de l'Arsenal;Milieu;4;6;
stop_point;22097;Bastille;C01378;8;access_point;50148661;Place des Vosges;Arrière;5;5;
stop_point;22214;École Vétérinaire de Maisons-Alfort;C01378;8;access_point;50148694;Avenue du General Leclerc;Arrière;4;5;
stop_point;463158;Châtelet;C01374;4;access_point;50148697;Théâtre du Châtelet;Arrière;6;6;
stop_point;463197;Gare de Lyon;C01371;1;access_point;50148698;Face au 201 rue de Bercy;Milieu;4;6;
stop_point;21965;Madeleine;C01382;12;access_point;50148699;Face au 20 place de la Madeleine;Arrière;4;5;
stop_point;21962;Gare Saint-Lazare;C01384;14;access_point;50148706;Rue Saint-Lazare;Avant;3;8;
stop_point;462961;République;C01375;5;access_point;50148717;Av de la République;Arrière;5;5;
stop_point;21902;République;C01373;3;access_point;50148718;12 place de la République;Milieu;3;5;
stop_point;22232;Les Agnettes;C01383;13;access_point;50148727;Angle rue des Bas et Rue Louis Calmel;Avant;2;5;Ascenseur
stop_point;462976;Carrefour Pleyel;C01383;13;access_point;50148731;Boulevard Anatole France Près du 174;Avant;1;5;Escalator
stop_point;463057;Pointe du Lac;C01378;8;access_point;50148734;avenue François Mitterrand;Arrière;4;5;
stop_point;24679;Front Populaire;C01382;12;access_point;50148737;Angle de la rue Léon Blum et de l'Avenue George Sand;Milieu;3;5;Ascenseur
stop_point;463082;Front Populaire;C01382;12;access_point;50148737;Angle de la rue Léon Blum et de l'Avenue George Sand;Avant;2;5;Escalator
stop_point;463222;Mairie de Montrouge;C01374;4;access_point;50148741;Place Emile Cresp (côté rue Gabriel Peri);Avant;1;6;
stop_point;22154;Alésia;C01374;4;access_point;50148748;Eglise Saint Pierre de Montrouge;Avant;1;6;
stop_point;463153;Corentin Celton;C01382;12;access_point;50148771;Boulevard Gambetta;Avant;1;5;
stop_point;463284;Pyramides;C01384;14;access_point;50148820;Rue de l'Echelle;Arrière;7;8;
stop_point;21960;Pyramides;C01384;14;access_point;50148820;Rue de l'Echelle;Avant;1;8;Ascenseur
stop_point;22399;Villejuif Léo Lagrange;C01377;7;access_point;50148836;Rue du Dauphin;Avant;2;5;
stop_point;22091;Hôtel de Ville;C01371;1;access_point;50148847;Rue de Rivoli;Avant;1;6;
stop_point;463057;Pointe du Lac;C01378;8;access_point;50148857;Route de Pompadour;Avant;2;5;
stop_point;463036;Richelieu - Drouot;C01379;9;access_point;50148861;1 Boulevard Haussmann;Arrière;5;5;
stop_point;22146;Les Halles;C01374;4;access_point;50148871;Porte Saint-Eustache;Milieu;4;6;Escalator
stop_point;22146;Les Halles;C01374;4;access_point;50148871;Porte Saint-Eustache;Arrière;6;6;Escalator
stop_point;22146;Les Halles;C01374;4;access_point;50148872;Porte du Jour;Milieu;4;6;Escalator
stop_point;22146;Les Halles;C01374;4;access_point;50148873;Porte du Louvre;Arrière;6;6;Escalator
stop_point;463165;Cour Saint-Emilion;C01384;14;access_point;50148878;Passage Saint-EMilion;Avant;2;8;
stop_point;463148;Château Rouge;C01374;4;access_point;50148880;Rue Custine;Arrière;6;6;
stop_point;21957;Bercy;C01384;14;access_point;50148884;Rue de Bercy;Arrière;8;8;Ascenseur
stop_point;480288;Saint-Ouen;C01384;14;access_point;50148885;Rue Madame de Sanzillon;Avant;3;8;Escalator
stop_point;463278;Porte de Clichy;C01383;13;access_point;50148894;av du Cimetière des Batignolles;Arrière;5;5;
stop_point;480531;Porte de Clichy;C01384;14;access_point;50148894;av du Cimetière des Batignolles;Arrière;6;8;Escalator
stop_point;21955;Bibliothèque François Mitterrand;C01384;14;access_point;50148909;Bibliothèque François Mitterrand;Arrière;8;8;Ascenseur
stop_point;463187;Goncourt;C01381;11;access_point;50149003;Rue d'Aix;Arrière;5;5;
stop_point;463011;Champs-Élysées - Clemenceau;C01383;13;access_point;50149009;Avenue du Général Eisenhower;Avant;2;5;
stop_point;463010;Champs-Élysées - Clemenceau;C01371;1;access_point;50149009;Avenue du Général Eisenhower;Arrière;6;6;
stop_point;483314;Bagneux - Lucie Aubrac;C01374;4;access_point;50149175;49 av. Henri Barbusse Bagneux;Avant;2;6;
stop_point;483314;Bagneux - Lucie Aubrac;C01374;4;access_point;50149175;49 av. Henri Barbusse Bagneux;Avant;1;6;Escalator
stop_point;483900;Aimé Césaire;C01382;12;access_point;50149327;rue de la Commune;Milieu;3;5;Ascenseur
stop_point;490788;Romainville - Carnot;C01381;11;access_point;50149889;bd Henri Barbusse;Avant;2;5;Escalator
stop_point;490770;Coteaux Beauclair;C01381;11;access_point;50149897;Entrée / Sortie;Milieu;3;5;Ascenseur
stop_point;490841;Maison Blanche;C01384;14;access_point;50149928;av. d'Italie;Milieu;5;8;Escalier
stop_point;490848;Maison Blanche;C01384;14;access_point;50149931;r. de la Vistule;Arrière;6;8;Escalator
stop_point;490850;L'Haÿ-les-Roses;C01384;14;access_point;50149935;r. de Bicêtre;Avant;3;8;Escalier
stop_point;490835;Chevilly-Larue? (Marché International?);C01384;14;access_point;50149938;r. des Routiers;Milieu;5;8;Ascenseur
stop_point;490833;Thiais - Orly? (Pont de Rungis?);C01384;14;access_point;50149941;Entrée / Sortie;Milieu;4;8;Escalator
stop_point;490908;Aéroport dOrly (Terminaux 1-2-3);C01384;14;access_point;50149981;Orly 1-2-3;Avant;2;8;Ascenseur
stop_point;490794;Saint-Denis - Pleyel;C01384;14;access_point;50149983;19 rue Pleyel;Avant;1;8;Escalator
stop_point;490794;Saint-Denis - Pleyel;C01384;14;access_point;50149985;27 rue Pleyel;Arrière;6;8;Escalator
stop_point;490794;Saint-Denis - Pleyel;C01384;14;access_point;50149985;27 rue Pleyel;Arrière;7;8;Ascenseur
stop_point;490794;Saint-Denis - Pleyel;C01384;14;access_point;50149986;Place de Etoiles;Arrière;7;8;Ascenseur
stop_point;490794;Saint-Denis - Pleyel;C01384;14;access_point;50149986;Place de Etoiles;Arrière;7;8;Escalator
stop_point;490841;Maison Blanche;C01384;14;access_point;50210354;av. d'Italie;Milieu;5;8;Escalator
stop_point;490766;Montreuil - Hôpital;C01381;11;access_point;50210355;r. des Saules Clouet;Arrière;4;5;Escalator
stop_point;490766;Montreuil - Hôpital;C01381;11;access_point;50210359;bd de la Boissière;Avant;1;5;Ascenseur
stop_point;473920;Nation;C01742;A;stop_point;21919;Nation;Avant;4;10;
stop_point;473924;Auber;C01742;A;stop_point;21926;Havre-Caumartin;Avant;1;10;
stop_point;474065;Gare de Lyon;C01742;A;stop_point;21957;Bercy;Avant;1;10;
stop_point;473993;Châtelet les Halles;C01374;4;stop_point;21966;Châtelet;Milieu;4;6;
